Id_BoletaApp;LLAVEV;CODIGO_PCD;ID_AE;ID_UGM;ID_VIVIENDA;PCDUGM;RESUL_ENTREVISTA_VIV;V01_TIPO_VIVIENDA;V02_OCUPACION_VIVIENDA;H01A_TOTAL_RESIDENTES_HAB;H01B_TOTAL_HOMBRES_RESIDENTES_HAB;H01C_TOTAL_MUJERES_RESIDENTES_HAB
62b4aee1abf20100bb38314e;10803002124030;10803;002;124;030;10803124;1;1;1;2;1;1
62b4b0e08fd3d99997cdb3eb;30303999186914;30303;999;186;914;30303186;1;2;1;3;2;1
62b4b3a666cd0a3170d171df;10108012148122;10108;012;148;122;10108148;1;1;1;2;1;1
62b4ba11a1ecd8dfcd82fe1e;10312008068024;10312;008;068;024;10312068;1;1;1;2;2;0
62b4bfd5c17926d2013a773a;10203002064004;10203;002;064;004;10203064;1;2;1;4;1;3
62b4c0bcce5f1b7803730d60;20206999080942;20206;999;080;942;20206080;1;1;1;3;1;2
62b4cc3dec520fce534fded3;30109011067056;30109;011;067;056;30109067;1;2;1;4;1;3
62b4ce61abf20185f938315c;21103003008040;21103;003;008;040;21103008;4;1;2;2;0;2
62b4d5b66dae5a2d748eae03;10202018070134;10202;018;070;134;10202070;1;2;1;3;1;2
62b4e70cc56ae7061fdc8a0e;30401008078019;30401;008;078;019;30401078;1;1;1;2;1;1
62b4ed3a57a37978843096c2;40802999031906;40802;999;031;906;40802031;1;2;1;4;2;2
62b4f26babf201649d38316b;30301004006016;30301;004;006;016;30301006;1;1;1;4;1;3
62b4f7baa947ae54658878a3;60104010030072;60104;010;030;072;60104030;1;1;1;4;2;2
62b4fd8eefa4206f6fbd801a;20102006208043;20102;006;208;043;20102208;1;1;1;2;1;1
62b4fda8ec520f10e24fdee2;30302030053014;30302;030;053;014;30302053;1;1;1;3;2;1
62b4ff50abf20141df383173;20702999079948;20702;999;079;948;20702079;1;1;1;1;1;0
62b4ff80a947ae48398878a7;30305037029054;30305;037;029;054;30305029;1;1;1;4;3;1
62b5008f66cd0a1827d171f6;10901031122012;10901;031;122;012;10901122;1;1;1;1;1;0
62b505608fd3d985f3cdb409;40303001061122;40303;001;061;122;40303061;1;2;1;1;0;1
62b507de934c643e71bff64f;10905016023039;10905;016;023;039;10905023;1;4;1;1;1;0
62b50c3179b60f2782df55b0;30803999046007;30803;999;046;007;30803046;1;1;1;3;1;2
62b50cbaa1ecd8c19282fe30;10105022015028;10105;022;015;028;10105015;1;1;1;4;1;3
62b50e192885940f28858eed;10111061183019;10111;061;183;019;10111183;1;1;1;3;1;2
62b513d8c179260c563a774f;10903999079922;10903;999;079;922;10903079;1;1;1;3;2;1
62b514546dae5a32b88eae12;50601004317007;50601;004;317;007;50601317;1;1;1;4;3;1
62b517eaabf20182d038317f;30105030130069;30105;030;130;069;30105130;1;4;1;3;1;2
62b51a1ef1625668e616f3a2;20109024095011;20109;024;095;011;20109095;1;1;1;3;1;2
62b51b83ac3df61c601140ba;40303004031014;40303;004;031;014;40303031;1;1;1;2;1;1
62b51c38c1792607e43a7754;40802999024920;40802;999;024;920;40802024;1;1;1;3;2;1
62b51c6fac3df66fd81140bb;20110021010193;20110;021;010;193;20110010;1;1;1;2;1;1
62b51d96c1792685b73a7756;70604013052073;70604;013;052;073;70604052;1;1;1;2;1;1
62b51f46efa4206c7ebd8029;70301033077007;70301;033;077;007;70301077;1;1;1;3;2;1
62b520e1c56ae77616dc8a1f;30501056177181;30501;056;177;181;30501177;1;1;1;3;1;2
62b5226579b60fc80bdf55b7;70203045061156;70203;045;061;156;70203061;1;1;1;4;2;2
62b5239479b60f65ccdf55b8;10105034153017;10105;034;153;017;10105153;1;4;1;2;1;1
62b52663c17926aba43a7758;50601026201023;50601;026;201;023;50601201;1;1;1;2;1;1
62b52c8eb24df71b3eededef;40101021046017;40101;021;046;017;40101046;1;4;1;3;1;2
62b52da3ac3df684981140c0;30502008071068;30502;008;071;068;30502071;1;1;1;6;4;2
62b52fa18fd3d926dccdb411;20304017038064;20304;017;038;064;20304038;1;1;1;3;2;1
62b53628ac3df618661140c1;30102010061024;30102;010;061;024;30102061;1;4;1;3;1;2
62b53a7d66cd0a38c8d17204;10901031122015;10901;031;122;015;10901122;1;1;1;4;2;2
62b53d06abf2015646383186;30102001024026;30102;001;024;026;30102024;1;1;1;3;2;1
62b5c20f2885940816858ef9;11301999040915;11301;999;040;915;11301040;1;1;1;1;0;1
62b5c66045d39667a409851b;10108012148065;10108;012;148;065;10108148;1;1;1;1;1;0
62b5cad9a1ecd8b55182fe45;11403043093027;11403;043;093;027;11403093;1;1;1;2;1;1
62b5cf98609d2fb2ed30026a;60505006027023;60505;006;027;023;60505027;1;1;1;3;1;2
62b5d19a934c64774fbff666;60112012013009;60112;012;013;009;60112013;1;1;1;2;1;1
62b5d5b3609d2f339b30026b;20102055051008;20102;055;051;008;20102051;1;1;1;2;1;1
62b5e1b1ce5f1b8e52730d8c;30109020016003;30109;020;016;003;30109016;4;1;2;3;2;1
62b5e209ce5f1bebcc730d8d;10310007023012;10310;007;023;012;10310023;1;1;1;3;1;2
62b5e50fc1792605363a776c;11302999055912;11302;999;055;912;11302055;1;3;1;2;2;0
62b5e58c45d396693709852a;10103008091070;10103;008;091;070;10103091;1;1;1;7;4;3
62b5e7b957a37929de3096e5;30301009114016;30301;009;114;016;30301114;1;1;1;3;1;2
62b5e906efa4203e1ebd8052;40202023017A01;40202;023;017;A01;40202017;1;1;1;1;1;0
62b5ecad609d2fdc49300270;11401999210964;11401;999;210;964;11401210;1;1;1;1;0;1
62b5ed4cabf201c56f38319b;30205999013943;30205;999;013;943;30205013;1;1;1;4;3;1
62b5f03ace5f1bca18730d91;40305010052082;40305;010;052;082;40305052;1;2;1;2;1;1
62b5f38ece5f1b2f1c730d93;30103034075114;30103;034;075;114;30103075;1;4;7;0;0;0
62b5f4f0ec520f596b4fdf04;10904999042949;10904;999;042;949;10904042;1;1;1;2;1;1
62b5fc5ace5f1b5914730d98;30308003076047;30308;003;076;047;30308076;1;1;1;2;1;1
62b6014bf16256366b16f3bc;10202018070133;10202;018;070;133;10202070;1;1;1;2;1;1
62b6051fec520f1eb34fdf0b;30303034183098;30303;034;183;098;30303183;1;2;1;3;2;1
62b6087c79b60f194fdf55cf;30103999093961;30103;999;093;961;30103093;1;4;1;2;1;1
62b60ce2c1792625813a7776;60502009113004;60502;009;113;004;60502113;1;1;1;3;2;1
62b60d6d2885947d0c858f14;70101068131109;70101;068;131;109;70101131;1;1;1;1;1;0
62b60e93288594228c858f15;10101007131270;10101;007;131;270;10101131;1;3;1;2;1;1
62b611fe934c641f3cbff673;40503005071020;40503;005;071;020;40503071;1;1;1;3;2;1
62b615fc8fd3d95a0bcdb426;30104016128030;30104;016;128;030;30104128;1;1;1;1;1;0
62b6198dabf2017d563831a9;40504018011004;40504;018;011;004;40504011;1;1;1;2;1;1
62b61bed2885947eb8858f1a;10101007131123;10101;007;131;123;10101131;1;3;1;1;0;1
62b623a3ac3df6145c1140dc;10101007131206;10101;007;131;206;10101131;1;3;1;2;1;1
62b62664a947ae43e48878e6;11104025087026;11104;025;087;026;11104087;1;1;1;2;0;2
62b62681b24df763feedee0e;10805031056002;10805;031;056;002;10805056;1;1;1;1;0;1
62b6284266cd0af912d17221;11103019051019;11103;019;051;019;11103051;1;1;1;3;2;1
62b6297aefa420954dbd8066;20101031391023;20101;031;391;023;20101391;1;2;1;4;2;2
62b629fa8fd3d96a9ecdb42f;40503001044096;40503;001;044;096;40503044;1;1;1;1;0;1
62b62d1866cd0a5579d17223;40902025008023;40902;025;008;023;40902008;1;3;1;1;1;0
62b62f64b24df79b80edee10;40601001013046;40601;001;013;046;40601013;1;1;1;4;1;3
62b62f9aabf2012b863831b4;20106024004088;20106;024;004;088;20106004;1;2;1;2;1;1
62b62fb7288594e90b858f21;11401058044005;11401;058;044;005;11401044;1;1;1;2;1;1
62b6323d79b60f36bbdf55da;11403006180107;11403;006;180;107;11403180;1;9;1;3;2;1
62b633506dae5a87528eae4c;30103999059963;30103;999;059;963;30103059;1;1;1;1;1;0
62b633dfabf20180433831b6;10101007131120;10101;007;131;120;10101131;1;3;1;2;1;1
62b6363da947ae01188878eb;11103019051021;11103;019;051;021;11103051;1;1;1;2;1;1
62b636a4934c64f7e5bff67d;30105999015017;30105;999;015;017;30105015;1;1;1;3;2;1
62b63730efa420e2fcbd806c;11001009028066;11001;009;028;066;11001028;1;1;1;4;0;4
62b63793288594820c858f26;10501011040027;10501;011;040;027;10501040;1;1;1;4;1;3
62b6382ef1625647a616f3c8;10105029012005;10105;029;012;005;10105012;1;1;1;3;1;2
62b639f3c56ae73611dc8a49;60601038127130;60601;038;127;130;60601127;1;1;1;6;4;2
62b64380c1792675573a7785;10402999060950;10402;999;060;950;10402060;1;1;1;6;1;5
62b6441045d3966730098544;20102022272006;20102;022;272;006;20102272;1;1;1;2;1;1
62b6443ba1ecd86e8682fe76;10101007131102;10101;007;131;102;10101131;1;3;1;2;1;1
62b644ac934c64749bbff67e;10101007131128;10101;007;131;128;10101131;1;3;1;3;1;2
62b644ec934c644220bff67f;20305015039010;20305;015;039;010;20305039;1;1;1;4;1;3
62b647b1efa4204ce0bd8071;11402012001011;11402;012;001;011;11402001;1;1;1;4;2;2
62b64ac92885941f91858f2b;40101027095029;40101;027;095;029;40101095;1;1;1;2;1;1
62b64b6eec520f51e44fdf20;20207004001033;20207;004;001;033;20207001;1;1;1;4;2;2
62b64d82609d2fae1330028f;11501044274041;11501;044;274;041;11501274;1;1;1;1;0;1
62b64d9f288594ab8c858f2e;40902024094207;40902;024;094;207;40902094;1;2;1;2;1;1
62b64e7657a3797fdd30970a;30801017002035;30801;017;002;035;30801002;1;2;1;3;1;2
62b65303c56ae73557dc8a52;21601005038013;21601;005;038;013;21601038;1;1;1;3;2;1
62b654a9ac3df6ce941140f2;30301004018146;30301;004;018;146;30301018;1;1;1;5;3;2
62b65551ec520f27d14fdf23;11104025089057;11104;025;089;057;11104089;1;1;1;5;2;3
62b656c4ac3df676381140f4;10804018064136;10804;018;064;136;10804064;1;1;1;3;1;2
62b658796dae5ab9188eae59;21201011017015;21201;011;017;015;21201017;1;1;1;3;2;1
62b6588666cd0a30d3d17231;10805036143002;10805;036;143;002;10805143;1;1;1;3;2;1
62b658f48fd3d9b85ccdb43c;11403999103035;11403;999;103;035;11403103;1;1;1;2;0;2
62b6596257a379cf8c30970d;21004004138016;21004;004;138;016;21004138;1;1;1;5;3;2
62b65de9609d2f2fd2300297;10101007131086;10101;007;131;086;10101131;1;3;1;1;0;1
62b65ee379b60f099bdf55e7;30303999189945;30303;999;189;945;30303189;1;2;1;4;3;1
62b65eeb79b60fa42bdf55e8;40104999270977;40104;999;270;977;40104270;1;1;1;3;1;2
62b671dace5f1b7032730dc6;30801026102016;30801;026;102;016;30801102;1;1;1;2;2;0
62b67457ac3df658831140fc;11901999286946;11901;999;286;946;11901286;1;1;1;4;2;2
62b67b12a1ecd815bc82fe83;30701020231023;30701;020;231;023;30701231;1;1;1;2;1;1
62b67c39f16256e22c16f3e6;30109017056014;30109;017;056;014;30109056;1;1;1;3;2;1
62b684b02885941d96858f3f;10310007023015;10310;007;023;015;10310023;1;1;1;3;2;1
62b6860679b60fb302df55f6;10307010027026;10307;010;027;026;10307027;1;1;1;3;1;2
62b68755ac3df61c68114101;11504003031038;11504;003;031;038;11504031;1;4;1;2;1;1
62b68d2cabf20182b03831d0;20702008073037;20702;008;073;037;20702073;1;1;1;2;1;1
62b695da79b60f1bb4df55fa;11105013014002;11105;013;014;002;11105014;1;1;1;2;1;1
62b69b8ef162563e1616f3ee;10805053201032;10805;053;201;032;10805201;1;1;1;4;2;2
62b69f0fa947aec5ed887903;10801010150016;10801;010;150;016;10801150;1;1;1;1;1;0
62b69f4966cd0a0a06d17245;11801063232036;11801;063;232;036;11801232;1;1;1;4;0;4
62b6a714ec520f0ca94fdf36;40101033030027;40101;033;030;027;40101030;1;1;1;4;2;2
62b707e857a379603330971c;10101007131207;10101;007;131;207;10101131;1;3;1;1;0;1
62b718582885947483858f48;40502002079108;40502;002;079;108;40502079;1;1;1;6;2;4
62b7235245d39657c1098564;10105003070003;10105;003;070;003;10105070;1;1;1;2;1;1
62b7279eb24df75b5aedee36;10101007131026;10101;007;131;026;10101131;1;3;1;1;0;1
62b7281a934c6457eabff697;11703004080010;11703;004;080;010;11703080;1;1;1;2;2;0
62b72efca947aee51088790e;10308008001064;10308;008;001;064;10308001;1;1;1;6;3;3
62b7300dc56ae7d1ffdc8a70;40305010052084;40305;010;052;084;40305052;1;3;1;2;1;1
62b7341f2885940867858f4e;10311012076028;10311;012;076;028;10311076;1;4;1;2;1;1
62b736e5288594c5d7858f4f;70101074050032;70101;074;050;032;70101050;1;1;1;2;0;2
62b73798f16256c30316f3f9;20102074258006;20102;074;258;006;20102258;1;1;1;5;3;2
62b738a4ac3df62291114115;10307011005043;10307;011;005;043;10307005;1;4;1;2;1;1
62b73f03a1ecd8806982fe9e;11901024193021;11901;024;193;021;11901193;1;1;1;2;1;1
62b73f6757a379d518309728;40302014041023;40302;014;041;023;40302041;1;1;1;2;1;1
62b7413545d39629de09856e;30109017108027;30109;017;108;027;30109108;1;1;1;3;1;2
62b74346a947ae835b887918;20102074258011;20102;074;258;011;20102258;1;1;1;1;1;0
62b743cdabf201259b3831df;40104004164020;40104;004;164;020;40104164;1;3;1;1;0;1
62b74900c56ae7486ddc8a7a;30205032083076;30205;032;083;076;30205083;1;1;1;4;1;3
62b750ef609d2f07fe3002b7;40104004164021;40104;004;164;021;40104164;1;3;1;3;0;3
62b752826dae5a114e8eae7b;10105022030034;10105;022;030;034;10105030;1;1;1;1;0;1
62b75a866dae5a1bf68eae7e;30109018084209;30109;018;084;209;30109084;1;1;1;1;1;0
62b75b7bac3df6240b114127;10903014079019;10903;014;079;019;10903079;1;1;1;2;1;1
62b75db545d3968626098576;30501040272024;30501;040;272;024;30501272;1;1;1;4;3;1
62b761ab66cd0a7823d17263;10101007131143;10101;007;131;143;10101131;1;3;1;2;1;1
62b76249f162566e3716f40a;40503003033026;40503;003;033;026;40503033;1;1;1;1;1;0
62b7625da947ae7bf4887924;10101007131296;10101;007;131;296;10101131;1;1;1;2;1;1
62b76285efa42015adbd80a1;20110028180149;20110;028;180;149;20110180;1;1;1;5;3;2
62b766c479b60f1808df5619;10101009084007;10101;009;084;007;10101084;1;1;1;1;1;0
62b769c5efa42037b0bd80a5;11305001072021;11305;001;072;021;11305072;1;3;1;4;1;3
62b76f2aec520f47074fdf55;30701024023049;30701;024;023;049;30701023;1;1;1;5;2;3
62b7718aabf20198773831ee;20305015064018;20305;015;064;018;20305064;1;1;1;4;2;2
62b7747bce5f1b3c6d730df0;10402007001060;10402;007;001;060;10402001;1;1;1;4;2;2
62b7779c934c646d96bff6ba;11803999011975;11803;999;011;975;11803011;1;1;1;4;2;2
62b77bb52885948d57858f6b;40104044262015;40104;044;262;015;40104262;1;1;1;5;4;1
62b781bec1792646d53a77c8;10311012078008;10311;012;078;008;10311078;1;1;1;2;1;1
62b784b0c56ae70356dc8a8e;10601045162154;10601;045;162;154;10601162;1;1;1;3;2;1
62b785fa609d2f22003002c9;30305999186017;30305;999;186;017;30305186;1;2;1;2;1;1
62b786d9a947ae5e05887938;40501018057039;40501;018;057;039;40501057;1;1;1;2;2;0
62b7891eefa4206019bd80b1;30102008091019;30102;008;091;019;30102091;1;1;1;3;2;1
62b78a95c56ae70ba0dc8a91;11002009025044;11002;009;025;044;11002025;1;1;1;3;1;2
62b78b3d57a37941fb30973f;10105022015029;10105;022;015;029;10105015;1;1;1;2;1;1
62b79287ce5f1bff66730df7;60115017072043;60115;017;072;043;60115072;1;1;1;2;2;0
62b79411ce5f1b69b4730df8;30303034183089;30303;034;183;089;30303183;1;1;1;1;1;0
62b79449ec520f756a4fdf60;10111028076014;10111;028;076;014;10111076;1;1;1;3;1;2
62b794e9609d2f057c3002ce;11802999139983;11802;999;139;983;11802139;1;1;1;2;1;1
62b79535c179269dba3a77cd;40103081290009;40103;081;290;009;40103290;1;1;1;2;1;1
62b7980866cd0a5f5bd17270;20204999079994;20204;999;079;994;20204079;1;1;1;1;0;1
62b7983ef1625600d016f418;70601028041004;70601;028;041;004;70601041;1;1;1;4;3;1
62b79993ac3df660fc11413b;20307020045050;20307;020;045;050;20307045;1;1;1;3;1;2
62b79a008fd3d97523cdb477;11104025089042;11104;025;089;042;11104089;1;1;1;1;1;0
62b79c14efa420072fbd80b4;30102017125047;30102;017;125;047;30102125;4;4;2;3;2;1
62b7a0038fd3d9674ecdb479;10101007131136;10101;007;131;136;10101131;1;1;1;1;0;1
62b7a17f45d396600e098592;30303999027995;30303;999;027;995;30303027;1;1;1;5;3;2
62b7a1a9f162569fdc16f41a;10111999081984;10111;999;081;984;10111081;1;1;1;4;2;2
62b7a348abf2010b293831f6;20108011002079;20108;011;002;079;20108002;1;6;1;1;1;0
62b7a4a157a3790b52309748;30105014335016;30105;014;335;016;30105335;1;1;1;5;3;2
62b7a4eb288594b118858f79;11502018016042;11502;018;016;042;11502016;1;2;1;1;0;1
62b7a59e79b60f3f54df5629;11504999015931;11504;999;015;931;11504015;1;1;1;3;1;2
62b7adcf57a379cc6430974b;10101007131116;10101;007;131;116;10101131;1;3;1;1;1;0
62b7b80479b60f99a1df562f;11004002030124;11004;002;030;124;11004030;1;1;1;1;1;0
62b7bd07288594cc58858f81;10111019120042;10111;019;120;042;10111120;1;4;1;2;1;1
62b7be59ce5f1b63a3730e05;40503005035030;40503;005;035;030;40503035;1;1;1;5;1;4
62b7be7bb24df753a4edee68;10312016040016;10312;016;040;016;10312040;1;4;1;2;0;2
62b7c75dc1792610143a77d9;30303999187012;30303;999;187;012;30303187;1;2;1;3;2;1
62b7c89d79b60f0ea9df5635;10101007131192;10101;007;131;192;10101131;1;3;1;1;1;0
62b7d411a1ecd8377182fecc;11301010001065;11301;010;001;065;11301001;1;1;1;3;1;2
62b7d96aa947ae594888794a;20210007028026;20210;007;028;026;20210028;1;1;1;4;2;2
62b7e459b24df700e0edee71;10101007131222;10101;007;131;222;10101131;1;1;1;1;1;0
62b7e78c45d3963fec09859e;11901060051013;11901;060;051;013;11901051;1;1;1;2;1;1
62b7f303a947ae11b688794b;30302007146062;30302;007;146;062;30302146;1;1;1;2;0;2
62b85a6befa420ca97bd80c8;10101007131275;10101;007;131;275;10101131;1;3;1;2;2;0
62b85de3f16256312c16f42a;10101007131180;10101;007;131;180;10101131;1;3;1;1;0;1
62b86fc979b60f0eefdf563d;40503001044076;40503;001;044;076;40503044;1;1;1;4;3;1
62b8731b45d396c8260985a0;10903999101982;10903;999;101;982;10903101;1;1;1;2;1;1
62b87ea3efa42036bdbd80d0;11103005070029;11103;005;070;029;11103070;1;1;1;2;1;1
62b88997934c644d43bff6ce;30102016132026;30102;016;132;026;30102132;1;4;1;1;1;0
62b88b10a947aef89e887957;10805008206020;10805;008;206;020;10805206;1;1;1;2;1;1
62b890e0934c64b056bff6cf;10101007131079;10101;007;131;079;10101131;1;3;1;1;1;0
62b8917cabf201942a38320c;10105023182029;10105;023;182;029;10105182;1;1;1;12;8;4
62b89e51a1ecd86ec082fedd;20101096398013;20101;096;398;013;20101398;1;1;1;3;1;2
62b8a663b24df70a71edee79;11501999066905;11501;999;066;905;11501066;1;4;1;1;1;0
62b8a70cec520f1d164fdf72;20801999026036;20801;999;026;036;20801026;1;1;1;2;1;1
62b8a70dac3df6790611415a;30303999015906;30303;999;015;906;30303015;1;2;1;4;1;3
62b8a94fabf2010386383215;20901014062050;20901;014;062;050;20901062;1;1;1;4;2;2
62b8ab28ec520f6eb64fdf74;20605004021022;20605;004;021;022;20605021;1;1;1;3;1;2
62b8b226c56ae768e5dc8aaf;30303034183102;30303;034;183;102;30303183;1;1;1;2;1;1
62b8b2b82885941cce858f93;10101007131052;10101;007;131;052;10101131;1;3;1;2;1;1
62b8b68fabf2017608383217;11503010035016;11503;010;035;016;11503035;1;4;1;2;1;1
62b8b7b5609d2f2d483002e4;10807053134008;10807;053;134;008;10807134;1;1;1;2;1;1
62b8bcf4a947ae267788795e;10603011045005;10603;011;045;005;10603045;1;1;1;4;2;2
62b8c1d8abf2013290383219;40503005071031;40503;005;071;031;40503071;1;1;1;5;3;2
62b8c51da947ae491d887960;30109010071041;30109;010;071;041;30109071;1;1;1;2;1;1
62b8d690a1ecd819df82fee8;20110028180103;20110;028;180;103;20110180;1;1;1;3;1;2
62b8d76dac3df61e19114161;10101007131156;10101;007;131;156;10101131;1;3;1;2;2;0
62b8dcd2efa4203e38bd80e3;40103999448998;40103;999;448;998;40103448;1;4;1;3;2;1
62b8ee068fd3d91d5ccdb494;10103999011996;10103;999;011;996;10103011;1;1;1;1;1;0
62b8ef2ef16256305916f43c;10101007131160;10101;007;131;160;10101131;1;3;1;2;1;1
62b8ffbec179260de13a7801;10803999066976;10803;999;066;976;10803066;1;1;1;2;1;1
62b90468c56ae76b09dc8abf;10101007131083;10101;007;131;083;10101131;1;3;1;1;0;1
62b9078579b60f6a12df5655;10801999097900;10801;999;097;900;10801097;1;1;1;1;0;1
62b908f5f16256bc6516f441;10101007131115;10101;007;131;115;10101131;1;3;1;1;0;1
62b917ad45d39677c90985c1;11501055087051;11501;055;087;051;11501087;1;3;1;1;0;1
62b9197b79b60f5d58df5658;11701002078002;11701;002;078;002;11701078;1;1;1;3;1;2
62b91a33b24df706dbedee8b;10313008149024;10313;008;149;024;10313149;1;1;1;4;3;1
62b91e0979b60f35f0df5659;10105029013010;10105;029;013;010;10105013;1;1;1;2;1;1
62b91e12f16256b2c516f445;10903018087023;10903;018;087;023;10903087;1;1;1;2;1;1
62b91ef2abf201e1e1383228;10904001039153;10904;001;039;153;10904039;1;1;1;5;1;4
62b934c2efa4205082bd80f2;20203025101002;20203;025;101;002;20203101;1;1;1;1;0;1
62b93a66c56ae732bddc8ac9;10101007131172;10101;007;131;172;10101131;1;3;1;2;1;1
62b93da4a947ae1f8b887978;10101007131013;10101;007;131;013;10101131;1;3;1;2;1;1
62b98ae4efa420bfa9bd80f6;20102093187110;20102;093;187;110;20102187;1;1;1;3;1;2
62b9a0088fd3d96125cdb49d;40902003014006;40902;003;014;006;40902014;1;1;1;4;2;2
62b9a18ba947ae117088797a;10307010027044;10307;010;027;044;10307027;1;1;1;5;3;2
62b9adb7ce5f1beaf8730e35;10108016105012;10108;016;105;012;10108105;1;1;1;2;1;1
62b9b711abf201213f383232;10101007131260;10101;007;131;260;10101131;1;3;1;2;1;1
62b9b9bdabf2019b03383233;11504014002006;11504;014;002;006;11504002;1;1;1;3;1;2
62b9bd04a1ecd8045882fefe;21307003028041;21307;003;028;041;21307028;1;1;1;1;1;0
62b9c5b3b24df74e7aedee96;30201999102987;30201;999;102;987;30201102;1;1;1;5;1;4
62b9c96ece5f1b613e730e3a;40505010035030;40505;010;035;030;40505035;1;1;1;3;2;1
62b9ca99efa4200329bd80fc;30801026025003;30801;026;025;003;30801025;1;1;1;3;1;2
62b9cb2befa42075e9bd80fd;20108027096033;20108;027;096;033;20108096;1;1;1;2;1;1
62b9d07ba1ecd82c3982ff01;20106002023065;20106;002;023;065;20106023;4;1;2;4;2;2
62b9d34eac3df62a4b114187;10701025106015;10701;025;106;015;10701106;1;1;1;4;2;2
62b9db21934c645fe8bff6e9;21202012040085;21202;012;040;085;21202040;1;4;1;1;0;1
62b9dbd6abf20131af383239;20202006006037;20202;006;006;037;20202006;1;1;1;4;1;3
62b9dc89b24df7319aedee9d;30102006039004;30102;006;039;004;30102039;1;1;1;1;0;1
62b9de41ce5f1bc346730e45;10101007131031;10101;007;131;031;10101131;1;3;1;1;1;0
62b9dff3b24df7b07aedeea1;10101007131309;10101;007;131;309;10101131;1;3;1;1;1;0
62b9e33ace5f1b0761730e49;10801003040050;10801;003;040;050;10801040;1;1;1;1;1;0
62b9e611609d2f21a9300302;30702003074104;30702;003;074;104;30702074;1;1;1;3;2;1
62b9e78d79b60f6477df566f;10106029040041;10106;029;040;041;10106040;1;1;1;4;2;2
62b9e867934c645dddbff6ee;10105028016046;10105;028;016;046;10105016;1;1;1;2;1;1
62b9e9b7abf2014e7c38323f;10310020060114;10310;020;060;114;10310060;1;1;1;1;0;1
62b9ea79abf201c152383240;11501060131016;11501;060;131;016;11501131;1;4;1;1;0;1
62b9ec16c179260e983a781a;10101007131209;10101;007;131;209;10101131;1;3;1;1;0;1
62b9f2ba57a3792c60309781;11801999068912;11801;999;068;912;11801068;1;3;1;2;0;2
62b9f4dec179261e763a781e;40901022077025;40901;022;077;025;40901077;1;1;1;2;1;1
62ba02bc45d39681fa0985de;10101007131316;10101;007;131;316;10101131;1;3;1;1;0;1
62ba05c36dae5aa4f58eaecc;30305019129115;30305;019;129;115;30305129;1;2;1;1;0;1
62ba07bff1625678e716f474;10101007131174;10101;007;131;174;10101131;1;3;1;2;1;1
62ba0978ce5f1b9572730e5a;11901053374004;11901;053;374;004;11901374;1;1;1;1;1;0
62ba0d14b24df772b3edeeb0;20111006083064;20111;006;083;064;20111083;4;2;2;2;1;1
62ba0df7ce5f1b0e7c730e5e;11801999300908;11801;999;300;908;11801300;1;2;1;2;1;1
62ba10776dae5a4ec68eaed2;11005040243040;11005;040;243;040;11005243;1;1;1;3;2;1
62ba10b18fd3d92916cdb4bc;30401008056002;30401;008;056;002;30401056;1;1;1;1;1;0
62ba13136dae5a3cde8eaed4;10701031030028;10701;031;030;028;10701030;1;1;1;4;3;1
62ba13b0ac3df606fe11419f;40901031125006;40901;031;125;006;40901125;1;1;1;5;3;2
62ba1556a947ae369a887993;30302999158045;30302;999;158;045;30302158;1;1;1;3;2;1
62ba1b198fd3d90c7acdb4c2;21201999055914;21201;999;055;914;21201055;1;1;1;2;1;1
62ba26ad57a37952b8309794;11901050400095;11901;050;400;095;11901400;1;1;1;1;1;0
62ba2836c17926f19d3a7829;40501018057057;40501;018;057;057;40501057;1;1;1;1;1;0
62ba2a52f16256368816f47f;40601999077923;40601;999;077;923;40601077;1;2;1;1;0;1
62ba2bfaa947ae6447887995;30105013016014;30105;013;016;014;30105016;1;1;1;2;1;1
62ba32d8ac3df654cb1141ab;50301025010004;50301;025;010;004;50301010;1;1;1;2;1;1
62ba33a0ce5f1b2e44730e71;30501999291923;30501;999;291;923;30501291;1;1;1;4;1;3
62ba34a2ec520f04184fdfaa;10101007131091;10101;007;131;091;10101131;1;3;1;2;1;1
62ba359cc179260d653a7830;11502008056054;11502;008;056;054;11502056;1;1;1;1;1;0
62ba38e96dae5aa79c8eaedd;10601027137040;10601;027;137;040;10601137;1;1;1;1;1;0
62ba38f3efa42076ddbd8130;10106030003011;10106;030;003;011;10106003;1;1;1;3;1;2
62ba39f9ac3df6fd2b1141b0;11005050201056;11005;050;201;056;11005201;1;1;1;5;1;4
62ba3b1c934c642454bff705;21602999014929;21602;999;014;929;21602014;1;1;1;3;1;2
62ba3b40b24df7e611edeec8;10307004012007;10307;004;012;007;10307012;1;1;1;2;1;1
62ba3b75ac3df6fe911141b1;30303034184022;30303;034;184;022;30303184;1;2;1;1;0;1
62ba3ca9c1792656743a7832;11501032108090;11501;032;108;090;11501108;1;1;1;2;1;1
62ba3d4d45d396ab5b0985f2;11002017001102;11002;017;001;102;11002001;1;1;1;3;2;1
62ba3da7b24df7c748edeeca;40801013069036;40801;013;069;036;40801069;1;1;1;2;1;1
62ba3f7af162561cbd16f48a;60301036070004;60301;036;070;004;60301070;1;1;1;4;2;2
62ba404ac56ae763eddc8af8;21007031018003;21007;031;018;003;21007018;1;1;1;5;3;2
62ba41c6ec520f03c54fdfb1;50101016561013;50101;016;561;013;50101561;1;4;1;4;3;1
